Fresh feed flow,Ambient temperature,Feed temperature,Reactor pressure,Regenerator pressure,Furnace temperature,Reactor feed temperature,Regenerator temperature,Catalyst level,Stack gas temperature,Stack gas CO content (ppm),regenerature temperature controller valve opening,Reactor feed temperature controller valve opening,Reactor temperature controller valve opening,Ampearage combustion air blower,Ampearage wet gas blower,Furnace fuel flowrate,Combustion air flowrate,LPG flowrate,Light cycle oil flowrate,Reflux flowrate,Overhead fractionator temperature,Fractionator temperature controller valve opening
168.21,77.767,460.52,34.4,28,1586.3,615.99,1250.1,32.917,1255.7,29711,25.978,59.474,43.885,284.54,224.85,2043.4,3827.2,3408.5,1695.1,3507.3,321.95,56.842
168.26,77.775,460.73,34.4,28,1585.3,616,1250.1,32.895,1255.7,29721,25.971,59.4,43.897,284.52,224.82,2040.9,3826.6,3407.8,1694.8,3506,321.93,56.822
168.2,77.751,461,34.4,28,1583.3,616.01,1250.1,32.893,1255.7,29731,25.961,59.252,43.893,284.47,224.75,2035.8,3826,3406.4,1694.6,3504.4,321.91,56.802
168.11,77.723,460.92,34.4,28,1583.2,616.01,1250.1,32.897,1255.7,29740,25.949,59.247,43.885,284.42,224.66,2035.6,3825.3,3404.7,1694.3,3502.7,321.88,56.778
168.13,77.725,460.98,34.4,28,1583,616.01,1250.1,32.882,1255.7,29748,25.939,59.231,43.893,284.39,224.61,2035,3824.6,3403.8,1694.2,3501,321.85,56.755
168.12,77.716,460.92,34.4,28,1583.2,616,1250.1,32.87,1255.7,29755,25.929,59.252,43.896,284.35,224.55,2035.8,3823.9,3402.6,1694.1,3499.3,321.83,56.731
168.08,77.702,460.91,34.4,28,1583.1,616,1250.1,32.862,1255.6,29762,25.919,59.238,43.897,284.31,224.48,2035.3,3823.2,3401.2,1694,3497.5,321.8,56.706
168.01,77.681,460.81,34.4,28,1583.3,616,1250.1,32.861,1255.6,29768,25.907,59.256,43.892,284.26,224.39,2035.9,3822.5,3399.5,1693.9,3495.5,321.77,56.679
167.94,77.659,461,34.4,28,1581.7,616.01,1250.1,32.862,1255.6,29773,25.893,59.142,43.885,284.2,224.3,2032,3821.5,3397.6,1693.8,3493.3,321.74,56.649
167.96,77.662,461.05,34.4,28,1581.5,616.01,1250.1,32.845,1255.6,29777,25.881,59.125,43.893,284.16,224.23,2031.4,3820.6,3396.4,1693.7,3491.1,321.71,56.619
168.02,77.674,461.22,34.4,28,1580.9,616.01,1250.1,32.817,1255.6,29783,25.872,59.078,43.908,284.14,224.17,2029.8,3819.9,3395.4,1693.5,3489,321.68,56.589
168.03,77.669,461.28,34.4,28,1580.5,616.01,1250.1,32.798,1255.6,29791,25.864,59.051,43.917,284.11,224.1,2028.9,3819.4,3394.1,1693.3,3486.9,321.66,56.559
168.01,77.656,461.55,34.4,28,1578.7,616.02,1250.1,32.785,1255.6,29800,25.856,58.918,43.922,284.08,224.02,2024.3,3818.9,3392.5,1692.8,3484.7,321.63,56.529
168.09,77.671,461.71,34.4,28,1578.2,616.01,1250.1,32.754,1255.6,29810,25.853,58.884,43.942,284.08,223.98,2023.1,3818.6,3391.8,1692.2,3482.7,321.61,56.501
168.07,77.656,461.8,34.4,28,1577.5,616.01,1250.1,32.74,1255.6,29821,25.85,58.829,43.948,284.06,223.91,2021.3,3818.5,3390.4,1691.5,3480.8,321.58,56.474
168.03,77.639,461.84,34.4,28,1577,616.01,1250.1,32.733,1255.6,29831,25.846,58.796,43.951,284.03,223.83,2020.1,3818.3,3388.9,1690.7,3479,321.55,56.449
167.98,77.619,461.85,34.4,28,1576.6,616.01,1250.1,32.728,1255.6,29840,25.842,58.769,43.951,284.01,223.75,2019.2,3818.1,3387.4,1689.9,3477.1,321.52,56.424
168.1,77.642,461.8,34.4,28,1577.7,616,1250.1,32.695,1255.6,29848,25.843,58.844,43.975,284.02,223.73,2021.7,3818,3387,1689.1,3475.6,321.5,56.403
168.05,77.62,461.62,34.4,28,1578.5,615.99,1250.1,32.69,1255.6,29856,25.843,58.904,43.977,284.01,223.66,2023.8,3818.1,3385.6,1688.3,3474.1,321.48,56.383
168.02,77.606,461.54,34.4,28,1578.8,615.99,1250.1,32.684,1255.6,29863,25.842,58.928,43.98,284,223.59,2024.6,3818.2,3384.4,1687.6,3472.6,321.45,56.363
167.99,77.59,461.76,34.4,28,1577.2,616.01,1250.1,32.681,1255.5,29867,25.841,58.814,43.98,283.98,223.52,2020.7,3818.1,3383.1,1686.8,3471.2,321.43,56.343
168.03,77.592,461.9,34.4,28,1576.6,616.01,1250.1,32.666,1255.5,29871,25.841,58.77,43.99,283.99,223.48,2019.2,3818.2,3382.3,1686.2,3469.8,321.41,56.325
167.99,77.574,461.99,34.4,28,1575.8,616.01,1250.1,32.664,1255.5,29874,25.84,58.71,43.99,283.97,223.41,2017.2,3818.2,3380.9,1685.6,3468.4,321.38,56.307
167.94,77.555,462.23,34.4,28,1574.1,616.02,1250.1,32.665,1255.5,29875,25.838,58.582,43.987,283.95,223.34,2012.8,3818.1,3379.5,1685.2,3466.9,321.35,56.288
167.95,77.551,462.09,34.4,28,1575,616,1250.1,32.657,1255.5,29875,25.837,58.65,43.992,283.95,223.28,2015.1,3818,3378.4,1684.9,3465.5,321.33,56.268
167.9,77.532,462.1,34.4,28,1574.6,616,1250.1,32.657,1255.5,29873,25.833,58.623,43.989,283.92,223.2,2014.2,3817.8,3377,1684.7,3463.9,321.3,56.247
167.85,77.511,462.07,34.4,28,1574.4,616,1250.1,32.661,1255.5,29870,25.828,58.61,43.983,283.89,223.12,2013.7,3817.5,3375.3,1684.7,3462.1,321.27,56.224
167.89,77.517,461.73,34.4,28,1576.7,615.99,1250.1,32.646,1255.5,29866,25.825,58.782,43.993,283.88,223.06,2019.6,3817.3,3374.3,1684.8,3460.4,321.24,56.201
167.91,77.516,461.89,34.4,28,1575.9,616,1250.1,32.633,1255.5,29863,25.822,58.721,44,283.88,223,2017.5,3817.1,3373.2,1685,3458.7,321.21,56.177
167.9,77.505,461.76,34.4,28,1576.6,615.99,1250.1,32.626,1255.5,29861,25.82,58.773,44.003,283.86,222.93,2019.3,3817,3371.8,1685.2,3456.9,321.19,56.153
167.84,77.483,461.8,34.4,28,1576,616,1250.1,32.628,1255.5,29858,25.815,58.731,43.998,283.83,222.84,2017.9,3816.7,3370.1,1685.3,3455.1,321.15,56.128
167.84,77.478,461.76,34.4,28,1576.3,616,1250.1,32.62,1255.5,29855,25.811,58.75,44.002,283.82,222.77,2018.5,3816.5,3368.8,1685.5,3453.2,321.12,56.103
167.85,77.473,461.8,34.4,28,1576.1,616,1250.1,32.61,1255.5,29852,25.807,58.738,44.007,283.8,222.71,2018.1,3816.2,3367.5,1685.5,3451.4,321.09,56.078
167.8,77.453,461.85,34.4,28,1575.5,616,1250.1,32.611,1255.5,29849,25.802,58.692,44.003,283.77,222.62,2016.5,3815.9,3365.9,1685.6,3449.5,321.06,56.053
167.73,77.429,461.79,34.4,28,1575.4,616,1250.1,32.616,1255.5,29845,25.794,58.688,43.995,283.73,222.52,2016.4,3815.4,3364,1685.6,3447.5,321.02,56.026
167.83,77.45,461.79,34.4,28,1576,616,1250.1,32.589,1255.5,29842,25.789,58.73,44.014,283.73,222.48,2017.8,3815,3363.3,1685.5,3445.6,321,56.001
167.8,77.434,461.82,34.4,28,1575.7,616,1250.1,32.582,1255.5,29840,25.785,58.706,44.015,283.7,222.4,2017,3814.7,3361.8,1685.4,3443.8,320.97,55.977
167.82,77.433,461.51,34.4,28,1577.8,615.99,1250.1,32.566,1255.5,29839,25.781,58.858,44.024,283.69,222.34,2022.2,3814.5,3360.6,1685.1,3442.1,320.94,55.953
167.74,77.404,461.4,34.4,28,1577.9,615.99,1250.1,32.57,1255.5,29838,25.775,58.872,44.017,283.65,222.24,2022.7,3814.2,3358.8,1684.7,3440.2,320.91,55.929
167.75,77.399,461.59,34.4,28,1576.8,616,1250.1,32.561,1255.5,29836,25.77,58.787,44.021,283.63,222.17,2019.8,3813.8,3357.4,1684.2,3438.4,320.88,55.905
167.71,77.384,461.59,34.4,28,1576.6,616,1250.1,32.557,1255.5,29835,25.763,58.777,44.02,283.6,222.09,2019.4,3813.4,3355.9,1683.7,3436.6,320.84,55.881
167.68,77.37,461.54,34.4,28,1576.7,616,1250.1,32.552,1255.5,29833,25.755,58.783,44.02,283.56,222.01,2019.7,3812.9,3354.3,1683.3,3434.7,320.81,55.856
167.6,77.344,461.37,34.4,28,1577.3,616,1250.1,32.555,1255.5,29830,25.745,58.829,44.012,283.51,221.91,2021.2,3812.2,3352.3,1683,3432.7,320.77,55.83
167.54,77.325,461.43,34.4,28,1576.5,616,1250.1,32.556,1255.6,29825,25.733,58.773,44.006,283.46,221.8,2019.3,3811.4,3350.4,1682.8,3430.6,320.73,55.802
167.55,77.322,461.52,34.4,28,1576,616,1250.1,32.544,1255.6,29821,25.721,58.737,44.009,283.42,221.72,2018.1,3810.5,3348.8,1682.7,3428.4,320.69,55.773
167.54,77.317,461.51,34.4,28,1576,616,1250.1,32.531,1255.6,29818,25.71,58.737,44.014,283.37,221.63,2018.1,3809.7,3347.1,1682.6,3426.1,320.66,55.742
167.58,77.321,461.51,34.4,28,1576.3,616,1250.1,32.509,1255.6,29817,25.7,58.757,44.025,283.35,221.55,2018.8,3809,3345.7,1682.5,3423.9,320.62,55.711
167.44,77.279,461.68,34.4,28,1574.4,616.01,1250.1,32.518,1255.6,29816,25.686,58.618,44.01,283.27,221.42,2014,3808.1,3343,1682.5,3421.3,320.58,55.676
167.48,77.284,461.56,34.4,28,1575.3,616,1250.1,32.497,1255.6,29816,25.674,58.686,44.02,283.23,221.33,2016.3,3807.2,3341.4,1682.4,3418.7,320.54,55.641
167.46,77.275,461.47,34.4,28,1575.7,616,1250.1,32.482,1255.6,29817,25.662,58.719,44.025,283.19,221.23,2017.5,3806.4,3339.5,1682.4,3416.1,320.49,55.606
167.4,77.254,461.5,34.4,28,1575.2,616,1250.1,32.475,1255.6,29818,25.649,58.681,44.023,283.13,221.11,2016.1,3805.5,3337.2,1682.3,3413.4,320.45,55.569
167.36,77.24,461.65,34.4,28,1574.1,616.01,1250.1,32.465,1255.6,29819,25.634,58.6,44.023,283.07,220.99,2013.4,3804.5,3335,1682.3,3410.5,320.4,55.531
167.31,77.222,461.6,34.4,28,1574,616,1250.1,32.455,1255.6,29820,25.619,58.598,44.022,283,220.87,2013.3,3803.4,3332.7,1682.2,3407.6,320.35,55.491
167.37,77.233,461.74,34.4,28,1573.5,616.01,1250.1,32.426,1255.6,29823,25.607,58.559,44.038,282.97,220.78,2012,3802.4,3331.1,1682.1,3404.8,320.31,55.453
167.39,77.232,461.94,34.4,28,1572.4,616.01,1250.1,32.401,1255.6,29828,25.596,58.476,44.05,282.93,220.68,2009.1,3801.7,3329.3,1681.9,3402,320.27,55.414
167.43,77.235,461.92,34.4,28,1572.8,616,1250.1,32.371,1255.6,29835,25.589,58.503,44.067,282.91,220.6,2010,3801.1,3327.6,1681.4,3399.3,320.23,55.378
167.39,77.217,461.81,34.4,28,1573.2,616,1250.1,32.355,1255.6,29843,25.581,58.539,44.073,282.87,220.48,2011.3,3800.6,3325.5,1680.8,3396.7,320.19,55.341
167.41,77.215,461.79,34.4,28,1573.5,616,1250.1,32.331,1255.5,29852,25.575,58.556,44.086,282.85,220.39,2011.9,3800.2,3323.8,1680.1,3394.1,320.15,55.307
167.41,77.204,461.75,34.4,28,1573.7,616,1250.1,32.311,1255.5,29861,25.57,58.574,44.097,282.83,220.29,2012.5,3799.9,3322,1679.2,3391.7,320.11,55.275
167.47,77.205,461.74,34.4,28,1574.1,616,1250.1,32.283,1255.5,29871,25.569,58.6,44.115,282.82,220.21,2013.4,3799.8,3320.5,1678.4,3389.5,320.07,55.245
167.45,77.19,461.53,34.4,28,1575.4,615.99,1250.1,32.266,1255.5,29880,25.568,58.692,44.125,282.81,220.12,2016.5,3799.8,3318.8,1677.5,3387.4,320.03,55.218
167.47,77.181,461.47,34.4,28,1575.8,615.99,1250.1,32.247,1255.5,29890,25.569,58.725,44.137,282.81,220.04,2017.7,3799.9,3317.3,1676.5,3385.5,320,55.193
167.49,77.175,461.33,34.4,28,1576.8,615.99,1250.1,32.228,1255.5,29898,25.571,58.797,44.15,282.81,219.96,2020.1,3800.1,3315.9,1675.6,3383.8,319.97,55.171
167.46,77.153,461.48,34.4,28,1575.7,616,1250.1,32.221,1255.5,29906,25.572,58.716,44.154,282.8,219.87,2017.4,3800.3,3314.2,1674.7,3382.1,319.93,55.15
167.45,77.14,461.24,34.4,28,1577.2,615.99,1250.1,32.21,1255.5,29912,25.574,58.824,44.161,282.8,219.79,2021.1,3800.5,3312.8,1673.9,3380.5,319.89,55.13
167.43,77.123,461.01,34.4,28,1578.4,615.99,1250.1,32.204,1255.5,29915,25.576,58.915,44.165,282.79,219.71,2024.2,3800.7,3311.2,1673.3,3379,319.86,55.111
167.44,77.116,460.87,34.4,28,1579.3,615.99,1250.1,32.192,1255.5,29918,25.578,58.985,44.173,282.8,219.64,2026.6,3800.9,3309.9,1672.8,3377.6,319.83,55.094
167.48,77.116,461.03,34.4,28,1578.6,616,1250.1,32.177,1255.5,29919,25.582,58.93,44.185,282.81,219.58,2024.7,3801.2,3308.8,1672.5,3376.2,319.8,55.077
167.46,77.099,460.96,34.4,28,1578.9,616,1250,32.171,1255.4,29921,25.586,58.953,44.188,282.81,219.5,2025.5,3801.5,3307.3,1672.3,3374.9,319.76,55.061
167.43,77.078,460.91,34.4,28,1579,616,1250,32.171,1255.4,29920,25.588,58.959,44.188,282.81,219.41,2025.7,3801.8,3305.7,1672.2,3373.5,319.73,55.043
167.5,77.087,460.92,34.4,28,1579.4,616,1250,32.152,1255.4,29919,25.593,58.99,44.203,282.83,219.37,2026.8,3802.1,3304.9,1672.2,3372.2,319.7,55.028
167.5,77.075,460.92,34.4,28,1579.5,616,1250,32.145,1255.4,29918,25.598,58.991,44.209,282.84,219.3,2026.8,3802.6,3303.7,1672.3,3371,319.67,55.013
167.47,77.055,460.69,34.4,28,1580.7,615.99,1250,32.144,1255.4,29916,25.602,59.082,44.21,282.84,219.22,2029.9,3803,3302.3,1672.5,3369.8,319.64,54.999
167.49,77.047,460.64,34.4,28,1581,615.99,1250,32.139,1255.4,29913,25.606,59.107,44.215,282.85,219.16,2030.8,3803.3,3301.2,1672.7,3368.6,319.61,54.985
167.47,77.032,460.69,34.4,28,1580.7,616,1250,32.138,1255.4,29909,25.61,59.082,44.215,282.85,219.1,2029.9,3803.7,3299.9,1673,3367.5,319.58,54.972
167.42,77.008,460.63,34.4,28,1580.7,616,1250,32.145,1255.4,29904,25.611,59.087,44.21,282.84,219.02,2030.1,3803.9,3298.4,1673.2,3366.3,319.55,54.958
167.4,76.994,460.51,34.4,28,1581.4,615.99,1250,32.146,1255.4,29897,25.612,59.133,44.209,282.83,218.95,2031.7,3803.9,3297.1,1673.5,3365.1,319.52,54.945
167.39,76.981,460.48,34.4,28,1581.4,616,1250,32.147,1255.4,29889,25.611,59.14,44.207,282.82,218.88,2031.9,3803.9,3295.8,1673.9,3363.9,319.49,54.931
167.33,76.959,460.24,34.4,28,1582.6,615.99,1250,32.153,1255.4,29880,25.608,59.225,44.201,282.8,218.79,2034.9,3803.8,3294.2,1674.2,3362.6,319.45,54.915
167.4,76.967,460.19,34.4,28,1583.3,615.99,1250,32.139,1255.5,29871,25.607,59.276,44.211,282.8,218.74,2036.6,3803.7,3293.4,1674.5,3361.4,319.42,54.9
167.42,76.961,460.34,34.4,28,1582.5,616,1250,32.131,1255.5,29864,25.607,59.214,44.216,282.8,218.69,2034.5,3803.7,3292.3,1674.7,3360.2,319.4,54.886
167.42,76.952,460.57,34.4,28,1581.2,616.01,1250,32.125,1255.5,29858,25.607,59.117,44.219,282.79,218.62,2031.1,3803.8,3291.2,1674.7,3359,319.37,54.871
167.46,76.949,460.75,34.4,28,1580.2,616.01,1250,32.115,1255.5,29853,25.608,59.047,44.227,282.79,218.57,2028.7,3803.8,3290.2,1674.7,3357.9,319.34,54.857
167.46,76.937,460.9,34.4,28,1579.3,616.01,1250,32.109,1255.5,29850,25.608,58.979,44.23,282.79,218.51,2026.4,3803.9,3289.1,1674.6,3356.9,319.32,54.845
167.48,76.93,461.08,34.4,28,1578.3,616.01,1250,32.102,1255.5,29848,25.61,58.908,44.236,282.79,218.46,2023.9,3804.1,3288.2,1674.4,3355.9,319.29,54.834
167.55,76.937,461.13,34.4,28,1578.4,616.01,1250,32.083,1255.5,29847,25.614,58.914,44.25,282.81,218.43,2024.2,3804.4,3287.8,1674.2,3355.2,319.27,54.826
167.62,76.941,460.96,34.4,28,1580,615.99,1250,32.064,1255.5,29847,25.621,59.024,44.267,282.83,218.41,2027.9,3804.9,3287.5,1674,3354.8,319.26,54.822
167.55,76.906,461,34.4,28,1579.2,616,1250,32.074,1255.5,29848,25.626,58.969,44.259,282.83,218.35,2026.1,3805.4,3286.2,1673.6,3354.3,319.23,54.819
167.47,76.875,461.05,34.4,28,1578.4,616.01,1250,32.088,1255.5,29846,25.627,58.917,44.249,282.81,218.28,2024.3,3805.6,3285,1673.3,3353.8,319.21,54.815
167.41,76.85,460.92,34.4,28,1578.9,616,1250,32.099,1255.5,29841,25.626,58.949,44.241,282.79,218.22,2025.4,3805.6,3283.8,1673.1,3353.3,319.18,54.812
167.43,76.845,460.92,34.4,28,1579,616,1250,32.096,1255.5,29835,25.625,58.96,44.243,282.78,218.18,2025.7,3805.5,3283.1,1673.1,3352.9,319.16,54.809
167.34,76.812,460.9,34.4,28,1578.6,616,1250,32.111,1255.5,29827,25.62,58.929,44.229,282.74,218.11,2024.7,3805.3,3281.7,1673.2,3352.3,319.13,54.804
167.25,76.782,461.1,34.4,28,1576.8,616.01,1250,32.128,1255.5,29818,25.611,58.799,44.213,282.69,218.03,2020.2,3804.7,3280.1,1673.5,3351.4,319.09,54.794
167.25,76.776,460.96,34.4,28,1577.6,616,1250,32.126,1255.5,29808,25.602,58.865,44.212,282.66,217.96,2022.5,3804.1,3279,1674,3350.3,319.06,54.782
167.15,76.745,460.9,34.4,28,1577.4,616,1250,32.139,1255.5,29797,25.589,58.848,44.196,282.59,217.87,2021.9,3803.2,3277.1,1674.5,3348.9,319.03,54.765
167.14,76.737,461.13,34.4,28,1575.9,616.01,1250,32.136,1255.5,29786,25.575,58.742,44.193,282.54,217.79,2018.3,3802.2,3275.6,1675.2,3347.3,318.99,54.745
167.15,76.735,461.05,34.4,28,1576.5,616,1250,32.125,1255.5,29778,25.562,58.781,44.196,282.49,217.71,2019.6,3801.3,3274.2,1676,3345.5,318.96,54.721
167.15,76.728,460.83,34.4,28,1577.8,615.99,1250.1,32.113,1255.5,29771,25.55,58.882,44.199,282.44,217.63,2023.1,3800.3,3272.7,1676.7,3343.6,318.92,54.695
167.17,76.724,460.9,34.4,28,1577.5,616,1250.1,32.099,1255.5,29768,25.538,58.857,44.204,282.4,217.55,2022.2,3799.5,3271.3,1677.4,3341.5,318.89,54.668
167.18,76.719,461,34.4,28,1577,616,1250.1,32.083,1255.5,29767,25.528,58.817,44.211,282.36,217.47,2020.8,3798.7,3269.8,1677.9,3339.5,318.85,54.64
167.17,76.706,461.04,34.4,28,1576.6,616,1250.1,32.071,1255.5,29769,25.517,58.792,44.214,282.31,217.39,2020,3798,3268.2,1678.2,3337.4,318.82,54.613
167.21,76.707,461.02,34.4,28,1577,616,1250.1,32.049,1255.5,29772,25.509,58.82,44.226,282.28,217.32,2020.9,3797.4,3267,1678.3,3335.5,318.79,54.587
167.24,76.704,461.01,34.4,28,1577.3,616,1250.1,32.028,1255.5,29778,25.503,58.837,44.238,282.26,217.25,2021.5,3796.9,3265.8,1678.2,3333.7,318.76,54.563
167.26,76.698,461.11,34.4,28,1576.8,616,1250.1,32.009,1255.5,29786,25.499,58.802,44.249,282.24,217.19,2020.3,3796.6,3264.6,1677.9,3332.1,318.73,54.543
167.27,76.687,461.15,34.4,28,1576.6,616,1250.1,31.993,1255.5,29795,25.495,58.786,44.257,282.22,217.12,2019.8,3796.4,3263.5,1677.3,3330.7,318.7,54.525
167.24,76.67,461.06,34.4,28,1577,616,1250.1,31.983,1255.5,29804,25.492,58.816,44.262,282.2,217.05,2020.8,3796.2,3262.2,1676.5,3329.4,318.67,54.509
167.27,76.664,461.13,34.4,28,1576.7,616,1250.1,31.968,1255.5,29813,25.49,58.795,44.272,282.19,217,2020.1,3796.1,3261.2,1675.5,3328.3,318.64,54.496
167.35,76.674,460.89,34.4,28,1578.7,615.99,1250.1,31.94,1255.5,29822,25.493,58.938,44.293,282.21,216.97,2025,3796.3,3260.8,1674.5,3327.5,318.62,54.487
167.37,76.664,461.06,34.4,28,1577.8,616,1250.1,31.926,1255.5,29832,25.496,58.87,44.303,282.21,216.93,2022.7,3796.6,3260,1673.5,3326.9,318.6,54.48
167.45,76.669,460.7,34.4,28,1580.4,615.98,1250,31.902,1255.5,29843,25.504,59.063,44.323,282.24,216.91,2029.3,3797.2,3259.7,1672.4,3326.5,318.59,54.477
167.43,76.649,460.6,34.4,28,1580.9,615.99,1250,31.897,1255.5,29853,25.511,59.099,44.328,282.26,216.86,2030.5,3797.8,3258.9,1671.3,3326.2,318.57,54.475
167.45,76.638,460.75,34.4,28,1580.1,616,1250,31.89,1255.5,29861,25.519,59.042,44.336,282.28,216.83,2028.5,3798.5,3258.3,1670.4,3326.1,318.55,54.476
167.4,76.611,460.6,34.4,28,1580.8,615.99,1250,31.895,1255.4,29868,25.526,59.091,44.333,282.28,216.78,2030.2,3799.1,3257.4,1669.7,3326,318.53,54.478
167.41,76.601,460.61,34.4,28,1580.8,616,1250,31.894,1255.4,29871,25.532,59.089,44.337,282.3,216.75,2030.2,3799.7,3256.9,1669.3,3325.9,318.52,54.48
167.4,76.587,460.74,34.4,28,1579.9,616,1250,31.895,1255.4,29873,25.539,59.027,44.338,282.31,216.72,2028,3800.2,3256.3,1669.2,3325.9,318.5,54.483
167.24,76.535,460.89,34.4,28,1578,616.01,1250,31.924,1255.4,29871,25.539,58.893,44.315,282.28,216.64,2023.4,3800.4,3254.6,1669.4,3325.6,318.47,54.482
167.25,76.528,461.06,34.4,28,1577.1,616.01,1250,31.927,1255.4,29866,25.538,58.821,44.314,282.27,216.6,2021,3800.4,3253.9,1669.9,3325.2,318.45,54.479
167.3,76.532,460.91,34.4,28,1578.3,616,1250,31.918,1255.4,29860,25.539,58.909,44.322,282.28,216.57,2024,3800.4,3253.5,1670.7,3324.8,318.43,54.476
167.23,76.503,461,34.4,28,1577.3,616.01,1250,31.93,1255.4,29854,25.538,58.839,44.311,282.25,216.5,2021.6,3800.4,3252.2,1671.6,3324.1,318.41,54.469
167.25,76.497,461.01,34.4,28,1577.3,616,1250,31.928,1255.5,29847,25.536,58.839,44.312,282.24,216.46,2021.6,3800.3,3251.4,1672.5,3323.3,318.38,54.459
167.29,76.499,460.94,34.4,28,1578,616,1250,31.919,1255.5,29840,25.536,58.89,44.319,282.24,216.42,2023.3,3800.3,3250.7,1673.5,3322.4,318.36,54.449
167.32,76.495,460.7,34.4,28,1579.7,615.99,1250,31.91,1255.5,29835,25.538,59.012,44.326,282.25,216.38,2027.5,3800.4,3250.1,1674.3,3321.6,318.34,54.439
167.36,76.491,460.52,34.4,28,1581,615.98,1250,31.901,1255.5,29831,25.54,59.107,44.333,282.25,216.35,2030.8,3800.7,3249.4,1675,3320.8,318.33,54.429
167.26,76.456,460.47,34.4,28,1580.8,615.99,1250,31.915,1255.5,29828,25.539,59.093,44.321,282.22,216.28,2030.3,3800.7,3248,1675.6,3319.9,318.3,54.418
167.23,76.437,460.52,34.4,28,1580.2,616,1250,31.922,1255.5,29823,25.536,59.054,44.315,282.2,216.22,2029,3800.5,3246.9,1676,3318.9,318.27,54.407
167.29,76.44,460.5,34.4,28,1580.7,616,1250,31.912,1255.5,29818,25.535,59.086,44.323,282.2,216.19,2030.1,3800.5,3246.5,1676.3,3318.2,318.25,54.399
167.36,76.446,460.39,34.4,28,1581.8,615.99,1250,31.896,1255.5,29815,25.537,59.166,44.335,282.21,216.17,2032.8,3800.6,3246.2,1676.4,3317.7,318.24,54.393
167.37,76.436,460.46,34.4,28,1581.4,616,1250,31.89,1255.5,29813,25.539,59.138,44.339,282.21,216.14,2031.9,3800.8,3245.6,1676.3,3317.2,318.23,54.388
167.43,76.439,460.66,34.4,28,1580.7,616,1250,31.877,1255.5,29814,25.543,59.08,44.351,282.23,216.13,2029.9,3801.1,3245.4,1675.9,3316.9,318.22,54.386
167.5,76.44,460.79,34.4,28,1580.2,616.01,1250,31.863,1255.5,29816,25.55,59.048,44.363,282.25,216.12,2028.8,3801.6,3245.4,1675.3,3316.9,318.21,54.387
167.58,76.445,460.71,34.4,28,1581.2,616,1250,31.846,1255.5,29820,25.56,59.119,44.38,282.29,216.13,2031.2,3802.4,3245.6,1674.6,3317.2,318.2,54.393
167.68,76.452,460.77,34.4,28,1581.5,616,1250,31.828,1255.4,29825,25.574,59.132,44.398,282.35,216.15,2031.7,3803.4,3246.1,1673.7,3317.8,318.21,54.404
167.53,76.395,460.56,34.4,28,1581.8,616,1250,31.855,1255.4,29829,25.582,59.163,44.38,282.34,216.1,2032.7,3804.3,3245.1,1672.8,3318.4,318.19,54.415
167.45,76.363,460.6,34.4,28,1581.1,616,1250,31.876,1255.4,29829,25.587,59.115,44.367,282.33,216.07,2031.1,3804.7,3244.5,1672.1,3318.9,318.18,54.426
167.41,76.339,460.76,34.4,28,1579.9,616.01,1250,31.893,1255.4,29825,25.59,59.023,44.356,282.33,216.05,2027.9,3805,3244,1671.7,3319.5,318.16,54.438
167.45,76.339,460.49,34.4,28,1581.8,615.99,1250,31.892,1255.4,29819,25.593,59.162,44.36,282.34,216.05,2032.7,3805.3,3244.2,1671.7,3320.2,318.16,54.45
167.4,76.314,460.36,34.4,28,1582.3,615.99,1250,31.906,1255.5,29812,25.594,59.2,44.35,282.32,216.03,2034,3805.4,3243.7,1671.9,3320.7,318.15,54.46
167.44,76.313,460.33,34.4,28,1582.7,615.99,1250,31.905,1255.5,29804,25.596,59.231,44.353,282.33,216.02,2035.1,3805.6,3243.7,1672.3,3321.1,318.14,54.468
167.49,76.312,460.28,34.4,28,1583.3,615.99,1250,31.901,1255.5,29797,25.6,59.272,44.357,282.34,216.02,2036.5,3805.9,3243.7,1672.8,3321.4,318.14,54.475
167.47,76.296,460.43,34.4,28,1582.3,616,1250,31.907,1255.5,29791,25.602,59.199,44.354,282.34,216,2034,3806.1,3243.3,1673.5,3321.6,318.13,54.479
167.45,76.277,460.29,34.4,28,1583,616,1250,31.916,1255.5,29785,25.603,59.25,44.348,282.33,215.98,2035.7,3806.2,3242.8,1674.2,3321.7,318.12,54.482
167.42,76.257,460.33,34.4,28,1582.6,616,1250,31.926,1255.5,29779,25.602,59.22,44.341,282.31,215.95,2034.7,3806.2,3242.2,1675,3321.6,318.1,54.483
167.4,76.24,460.12,34.4,28,1583.7,615.99,1250,31.934,1255.5,29772,25.6,59.307,44.335,282.29,215.92,2037.7,3806.1,3241.7,1676,3321.4,318.09,54.482
167.46,76.246,459.93,34.4,28,1585.3,615.99,1250,31.925,1255.5,29766,25.6,59.42,44.342,282.3,215.92,2041.6,3806.1,3241.7,1676.9,3321.3,318.08,54.483
167.5,76.243,459.98,34.4,28,1585.2,615.99,1250,31.92,1255.5,29762,25.601,59.414,44.347,282.3,215.91,2041.3,3806.2,3241.6,1677.8,3321.3,318.08,54.484
167.45,76.217,459.81,34.4,28,1586,615.99,1250,31.93,1255.5,29758,25.601,59.473,44.339,282.28,215.88,2043.4,3806.3,3241,1678.5,3321.2,318.06,54.484
